AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
2020-09-15,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-16,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-17,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-18,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-19,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-20,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-21,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-22,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-23,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-24,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-25,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-26,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-27,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-28,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-29,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-09-30,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-01,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-02,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-03,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-04,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-05,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-06,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-07,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
2020-10-08,,,,0.0,,,12.535927023484776,-3.4889045412941937,,,1816310.0,,,,,,,,1.0,,,10.354483567382896,-4.5703491858738445,,,755896.0,,,,,,,,2.0,,,12.325874473829256,-1.4999608374274638,,,2623394.0,,,,,,,,3.0,,,11.607597874846034,-0.1860523603689417,,,2623394.0,,,,,,,,4.0,,,13.271073782688553,-0.9736234041308092,,,1551284.0,,,,,,,,5.0,,,11.79615522501702,-2.2215485306204115,,,1510412.0,,,,,,,,6.0,,,11.584015088277885,-1.2189725370438171,,,801374.0,,,,,,,,7.0,,,12.240285449921886,0.9264825836092052,,,1633891.0,,,,,,,,8.0,,,11.365155887958865,-4.3311696081084605,,,1983881.0,,,,,,,,9.0,,,13.459991496033773,-2.283148656613776,,,1500082.0,,,,,,,,10.0,,,12.444786532303667,-1.1325241304161977,,,872851.0,,,,,,,,11.0,,,14.147636998838394,-0.45004078084426097,,,1282223.0,,,,,,,,12.0,,,10.475214903710103,-3.2371906407249704,,,796535.0,,,,
